fighter_url,first_name,last_name,nickname,height_inches,weight_lbs,reach_inches,stance,wins,loss,draws,belt
http://www.ufcstats.com/fighter-details/7b223a22a6c26868,Tito,Jones,,68.0,145.0,,Southpaw,11,8,0,False
http://www.ufcstats.com/fighter-details/be8dfcf0442812b1,Roy,Jones,,,205.0,,,7,5,0,False
http://www.ufcstats.com/fighter-details/9b75954db8db2a08,Justin,Jones,Black Dynamite,71.0,185.0,,Orthodox,9,2,0,False
http://www.ufcstats.com/fighter-details/329aff8e958a2997,Ben,Jones,Blitzkrieg,,185.0,,,4,4,0,False
http://www.ufcstats.com/fighter-details/04f0471f221db717,Victor,Jones,,,145.0,,,1,3,0,False
http://www.ufcstats.com/fighter-details/509319d35664369e,Chris,Jones,Lionheart,69.0,149.0,,,10,5,0,False
http://www.ufcstats.com/fighter-details/8a9f54b9056b07f5,Roshaun,Jones,,68.0,135.0,,,2,6,0,False
http://www.ufcstats.com/fighter-details/1dda22d0ac3d1271,Jamelle,Jones,The Beast,72.0,205.0,75.0,Orthodox,7,5,0,False
http://www.ufcstats.com/fighter-details/f1fd494586ab8d5f,Antonio,Jones,Doomsday,71.0,185.0,,Orthodox,6,1,0,False
http://www.ufcstats.com/fighter-details/1a98c9dbb7fc3959,Jocelyn,Jones-Lybarger,,67.0,115.0,64.0,Orthodox,6,4,0,False
http://www.ufcstats.com/fighter-details/02e52b3a595f0786,Kevin,Jordan,The Shaman,75.0,245.0,,Orthodox,11,9,0,False
http://www.ufcstats.com/fighter-details/712c4db78b9373d1,Joe,Jordan,,66.0,155.0,,Orthodox,49,14,2,False
http://www.ufcstats.com/fighter-details/ca2efc9d7d523c43,Shawn,Jordan,The Savage,72.0,260.0,75.0,Southpaw,19,8,0,False
http://www.ufcstats.com/fighter-details/19db7ac26308178f,Ivan,Jorge,Batman,69.0,155.0,73.0,Orthodox,27,7,0,False
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,Scott,Jorgensen,Young Guns,65.0,135.0,66.0,Orthodox,15,12,0,False
http://www.ufcstats.com/fighter-details/8ecb9f42da5ef5ac,Gareth,Joseph,,,205.0,,,9,5,0,False
http://www.ufcstats.com/fighter-details/34ca93f1791a5c50,Dwight,Joseph,,66.0,135.0,,Switch,5,0,0,False
http://www.ufcstats.com/fighter-details/388abbf8832b5adf,Jeff,Joslin,The Inferno,72.0,170.0,,Orthodox,5,3,0,False
http://www.ufcstats.com/fighter-details/4e06913c91da5200,Krzysztof,Jotko,,73.0,185.0,77.0,Southpaw,22,4,0,False
http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan,Jouban,Brahma,72.0,170.0,73.0,Southpaw,16,7,0,False
http://www.ufcstats.com/fighter-details/f1d64ae34e088832,Charles,Jourdain,Air,69.0,145.0,69.0,Switch,10,3,0,False
http://www.ufcstats.com/fighter-details/35080a7f406f9ab3,Mike,Joy,,66.0,155.0,,Southpaw,11,8,0,False
http://www.ufcstats.com/fighter-details/791367e8c35cfb6a,Dustin,Joynson,,78.0,244.0,78.0,Orthodox,5,0,0,False
http://www.ufcstats.com/fighter-details/97f3692d5444a80a,Tony,Juarez,,,155.0,,,1,12,0,False
http://www.ufcstats.com/fighter-details/cd039ff136d89ded,Jesse,Juarez,,73.0,170.0,,Orthodox,23,12,0,False
http://www.ufcstats.com/fighter-details/6ece1d2ab1bed31d,Steve,Judson,,71.0,230.0,,Orthodox,0,2,0,False
http://www.ufcstats.com/fighter-details/4c288a2b250bb576,Luke,Jumeau,The Jedi,71.0,170.0,72.0,Orthodox,13,5,0,False
http://www.ufcstats.com/fighter-details/b35d1650c78c2948,Bu-Kyung,Jung,,67.0,154.0,,Orthodox,0,4,0,False
http://www.ufcstats.com/fighter-details/c451d67c09c55418,Chan Sung,Jung,The Korean Zombie,67.0,145.0,72.0,Orthodox,16,5,0,False
http://www.ufcstats.com/fighter-details/13104eaed3ae96c3,Young Sam,Jung,,68.0,139.0,,Orthodox,4,8,0,False
http://www.ufcstats.com/fighter-details/74f9448b97bf8bec,Da-Un,Jung,Sseda,76.0,205.0,78.0,Orthodox,13,2,0,False
http://www.ufcstats.com/fighter-details/ac70a4f1db1b8c40,Scott,Junk,,73.0,265.0,,Orthodox,8,3,1,False
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,Myles,Jury,Fury,70.0,145.0,73.0,Orthodox,17,4,0,False
http://www.ufcstats.com/fighter-details/634bb0de2eb043b4,Cristiane,Justino,Cyborg,68.0,145.0,68.0,Orthodox,21,2,0,False
http://www.ufcstats.com/fighter-details/b180f05acb24d430,Patrick,Kaase,Kamikaze,69.0,185.0,,,1,2,0,False
http://www.ufcstats.com/fighter-details/c1ea9d56cd953586,Emily,Kagan,,63.0,115.0,,,3,3,0,False
http://www.ufcstats.com/fighter-details/00a35c92b03992b0,Oron,Kahlon,,68.0,145.0,,,12,0,0,False
http://www.ufcstats.com/fighter-details/2525a853486ee670,Sirwan,Kakai,Zohan,65.0,135.0,,Orthodox,12,5,0,False
http://www.ufcstats.com/fighter-details/304fcd812f12c589,Geza,Kalman,,73.0,200.0,,,4,9,0,False
http://www.ufcstats.com/fighter-details/9336e86cfd4ceaa1,Bryson,Kamaka,,71.0,170.0,,Orthodox,12,20,1,False
http://www.ufcstats.com/fighter-details/8b69839f3555a67b,Martin,Kampmann,The Hitman,72.0,170.0,72.0,Orthodox,20,7,0,False
http://www.ufcstats.com/fighter-details/efd2b3e9bb7965a4,Bharat,Kandare,Daring,67.0,135.0,72.0,Orthodox,5,3,0,False
http://www.ufcstats.com/fighter-details/eda579d906cf0ca2,Hiromitsu,Kanehara,,70.0,200.0,,Orthodox,19,27,5,False
http://www.ufcstats.com/fighter-details/f3a078277b3b8ff4,Masanori,Kanehara,,67.0,135.0,67.0,Orthodox,26,12,5,False
http://www.ufcstats.com/fighter-details/5345f86680378fc1,Ken,Kaneko,,72.0,161.0,,Orthodox,0,3,0,False
http://www.ufcstats.com/fighter-details/3c241737a6069b9f,Denis,Kang,,71.0,185.0,77.0,Orthodox,35,16,2,False
http://www.ufcstats.com/fighter-details/a7897d200692ab64,Kyung Ho,Kang,Mr. Perfect,69.0,135.0,73.0,Orthodox,17,8,0,False
http://www.ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel,Kape,Prodigio,66.0,125.0,,,15,4,0,False
http://www.ufcstats.com/fighter-details/5669b828e7e11329,David,Kaplan,Diamond,67.0,155.0,,Orthodox,3,4,0,False
http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149,Kai,Kara-France,Don't Blink,64.0,125.0,69.0,Orthodox,21,8,0,False
http://www.ufcstats.com/fighter-details/43292ecf0e72c143,Georgi,Karakhanyan,Insane,68.0,145.0,,,26,7,1,False
http://www.ufcstats.com/fighter-details/e361e5c858af6ff1,Alex,Karalexis,The Assassin,68.0,155.0,66.0,Orthodox,10,6,0,False
http://www.ufcstats.com/fighter-details/257b0c8d6f199895,Impa,Kasanganay,Tshilobo,71.0,185.0,75.0,Orthodox,6,0,0,False
http://www.ufcstats.com/fighter-details/6e7506127408aa9e,Nadia,Kassem,,65.0,125.0,66.0,Southpaw,5,2,0,False
http://www.ufcstats.com/fighter-details/3058888c33149a53,Yusuke,Kasuya,,67.0,155.0,,Southpaw,9,3,0,False
http://www.ufcstats.com/fighter-details/542db012217ecb83,Tetsuji,Kato,,,155.0,,Orthodox,20,10,0,False
http://www.ufcstats.com/fighter-details/ebf1c247b2cba375,Hisaki,Kato,,72.0,185.0,,,8,2,0,False
http://www.ufcstats.com/fighter-details/7b433309b0fd12aa,Brad,Katona,,66.0,135.0,64.0,Orthodox,8,2,0,False
http://www.ufcstats.com/fighter-details/751de04455cfaac0,Calvin,Kattar,,71.0,145.0,72.0,Orthodox,22,4,0,False
http://www.ufcstats.com/fighter-details/36df8e119aec6175,Sarah,Kaufman,,65.0,135.0,66.0,Orthodox,18,4,0,False
http://www.ufcstats.com/fighter-details/fa2320781bfe4f49,Yusuke,Kawaguchi,,72.0,255.0,,,18,12,0,False
http://www.ufcstats.com/fighter-details/58d42b9e920b25fc,Canaan,Kawaihae,,72.0,145.0,,Southpaw,4,1,0,False
http://www.ufcstats.com/fighter-details/80d918336163b80c,Tatsuya,Kawajiri,Crusher,67.0,145.0,69.0,Orthodox,36,11,2,False
http://www.ufcstats.com/fighter-details/9e91d7fd2720e241,Ryo,Kawamura,,71.0,205.0,,Orthodox,18,9,4,False
http://www.ufcstats.com/fighter-details/547c5611bd366988,Doug,Kay,,,,,,0,0,0,False
http://www.ufcstats.com/fighter-details/981ab7a0576f76a0,Julie,Kedzie,,65.0,135.0,,Orthodox,16,13,0,False
http://www.ufcstats.com/fighter-details/a72b20136239ba39,Ryan,Keenan,,70.0,170.0,,,6,2,0,False
http://www.ufcstats.com/fighter-details/c0eecd851dbf3146,CJ,Keith,,72.0,155.0,,Orthodox,8,4,0,False
http://www.ufcstats.com/fighter-details/56c9acc4e86046a2,Chris,Kelades,The Greek Assassin,67.0,125.0,68.0,Orthodox,9,3,0,False
http://www.ufcstats.com/fighter-details/7be14eaed4c74856,Brian,Kelleher,Boom,66.0,145.0,66.0,Switch,21,11,0,False
http://www.ufcstats.com/fighter-details/c788481ae19e798d,Mayana,Kellem,,65.0,135.0,,Orthodox,7,1,0,False
http://www.ufcstats.com/fighter-details/aac5ac38148f0528,Paul,Kelly,,69.0,155.0,70.0,Orthodox,14,5,0,False
http://www.ufcstats.com/fighter-details/ace83095105dd205,John,Kelly,,69.0,170.0,,,5,4,0,False
http://www.ufcstats.com/fighter-details/bdcbb976816fd256,Daniel,Kelly,,72.0,185.0,70.0,Southpaw,13,4,0,False
http://www.ufcstats.com/fighter-details/3c660c90d48fc80d,Tim,Kennedy,,71.0,185.0,74.0,Orthodox,18,6,0,False
http://www.ufcstats.com/fighter-details/185fb0200a4605e6,Steve,Kennedy,The Steamrolla,71.0,170.0,,Orthodox,24,8,0,False
http://www.ufcstats.com/fighter-details/68f6e96c5fa6e044,Jeremy,Kennedy,JBC,71.0,145.0,71.0,Orthodox,11,1,0,False
http://www.ufcstats.com/fighter-details/9b8a73b59be8d786,Waylon,Kennell,,72.0,185.0,,,6,2,0,False
http://www.ufcstats.com/fighter-details/e7bba7ce4d6c7b07,Casey,Kenney,,67.0,135.0,68.0,Southpaw,14,2,1,False
http://www.ufcstats.com/fighter-details/c1e4ae143cce7398,Aurelijus,Kerpe,,,,,Orthodox,11,22,0,False
http://www.ufcstats.com/fighter-details/a7b48e18ca27795d,Mark,Kerr,The Smashing Machine,75.0,266.0,,Switch,15,11,0,False
http://www.ufcstats.com/fighter-details/ef61d9f5176b3200,Will,Kerr,,70.0,155.0,69.0,Orthodox,9,3,0,False
http://www.ufcstats.com/fighter-details/b84f34b425dfd24b,Ron,Keslar,,,185.0,,,11,9,0,False
http://www.ufcstats.com/fighter-details/9b7694d064a8a0ad,Rustam,Khabilov,Tiger,68.0,155.0,73.0,Orthodox,24,4,0,False
http://www.ufcstats.com/fighter-details/1aba18b5f15d4956,Adam,Khaliev,,72.0,170.0,,Orthodox,6,0,0,False
http://www.ufcstats.com/fighter-details/90da09db03e41748,Sergey,Khandozhko,Honda,73.0,170.0,74.0,Orthodox,27,6,1,False
http://www.ufcstats.com/fighter-details/0693b2eab79198ea,Sergei,Kharitonov,,72.0,245.0,,Orthodox,26,6,0,False
http://www.ufcstats.com/fighter-details/3929efe0c0a83d07,Alfred,Khashakyan,The Fearless,68.0,135.0,70.0,Orthodox,8,3,0,False
http://www.ufcstats.com/fighter-details/91dac5e69e28d5b5,Pannie,Kianzad,Banzai,67.0,135.0,66.0,Orthodox,13,5,0,False
http://www.ufcstats.com/fighter-details/9c37681096c6f3a9,Akira,Kikuchi,,68.0,155.0,,Orthodox,16,4,0,False
http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,Katsunori,Kikuno,,68.0,145.0,66.0,Orthodox,24,8,2,False
http://www.ufcstats.com/fighter-details/e4bde462b043d3e1,Sanae,Kikuta,,69.0,200.0,,Orthodox,31,9,3,False
http://www.ufcstats.com/fighter-details/637bd06c32219f0b,Jacob,Kilburn,The Killer,69.0,145.0,72.0,Orthodox,8,3,0,False
http://www.ufcstats.com/fighter-details/9bcf8603ceb25680,Dong Hyun,Kim,Stun Gun,74.0,170.0,76.0,Southpaw,22,4,1,False
http://www.ufcstats.com/fighter-details/8d04923f2db59b7f,Jin Oh,Kim,,69.0,205.0,,Orthodox,0,4,0,False
http://www.ufcstats.com/fighter-details/354808cf38d9d73c,Dae Won,Kim,,71.0,180.0,,Orthodox,11,7,0,False
http://www.ufcstats.com/fighter-details/380e8b023290d091,Jong Wang,Kim,,73.0,240.0,,,13,23,0,False
http://www.ufcstats.com/fighter-details/9e0f28d1f639ad73,Jong Won,Kim,,67.0,139.0,,Orthodox,0,1,0,False
http://www.ufcstats.com/fighter-details/831b937811804dad,Min Soo,Kim,,73.0,255.0,,Southpaw,3,7,0,False
http://www.ufcstats.com/fighter-details/dba230fe33011201,Jong Man,Kim,Special Force,67.0,139.0,,Orthodox,23,11,3,False
http://www.ufcstats.com/fighter-details/a20f234df70f2182,Ji Yeon,Kim,Firefist,67.0,125.0,72.0,Orthodox,9,2,2,False
http://www.ufcstats.com/fighter-details/917a5cb9821df261,Jeremy,Kimball,,72.0,205.0,72.0,Switch,15,8,0,False
http://www.ufcstats.com/fighter-details/054defd5420a551f,Rob,Kimmons,The Rosedale Reaper,70.0,185.0,73.0,Orthodox,25,9,0,False
http://www.ufcstats.com/fighter-details/fe91d254db77a7fc,Dustin,Kimura,The Diamond,67.0,135.0,71.0,Orthodox,11,3,0,False
http://www.ufcstats.com/fighter-details/c7ac79839e86ce33,Taiei,Kin,,71.0,185.0,,Orthodox,6,3,0,False
http://www.ufcstats.com/fighter-details/564c2f5f9eb45d67,Mike,King,,75.0,185.0,,,5,1,0,False
http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2,Kyle,Kingsbury,Kingsbu,76.0,205.0,79.0,Orthodox,11,6,0,False
http://www.ufcstats.com/fighter-details/c7d7fda69ec410d3,Kamuela,Kirk,The Jawaiian,70.0,145.0,75.0,Switch,9,3,0,False
http://www.ufcstats.com/fighter-details/51d2aaaca56e5b40,Yurij,Kiseliov,Playboy,68.0,185.0,,Orthodox,5,4,0,False
http://www.ufcstats.com/fighter-details/928ae2e5b5f7a9ec,Justine,Kish,,65.0,125.0,64.0,Orthodox,7,2,0,False
http://www.ufcstats.com/fighter-details/2a6f8136da1e52c0,Koji,Kitao,,79.0,350.0,,Southpaw,1,2,0,False
http://www.ufcstats.com/fighter-details/e2ac5bb645f33088,Satoru,Kitaoka,,66.0,154.0,,,40,14,9,False
http://www.ufcstats.com/fighter-details/8ad022dd81224f61,Seth,Kleinbeck,Mass Destruction,74.0,185.0,,,8,4,0,False
http://www.ufcstats.com/fighter-details/bc3876891e155bb5,Stefan,Klever,,,185.0,,Orthodox,6,1,0,False
http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar,Klose,,69.0,155.0,70.0,Orthodox,11,2,1,False
http://www.ufcstats.com/fighter-details/02f0e04acf102ea9,Michael,Knaap,Hammer,74.0,220.0,,Orthodox,18,22,3,False
http://www.ufcstats.com/fighter-details/1fac46d466abd5b8,Kevin,Knabjian,,70.0,170.0,,Orthodox,12,7,1,False
http://www.ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason,Knight,The Kid,70.0,145.0,71.0,Orthodox,20,5,0,False
http://www.ufcstats.com/fighter-details/5da33b8fbfa5ee95,William,Knight,Knightmare,70.0,205.0,,Orthodox,7,1,0,False
http://www.ufcstats.com/fighter-details/a02652d063ef5baa,Isao,Kobayashi,,68.0,145.0,,,21,4,4,False
http://www.ufcstats.com/fighter-details/c398235fcaf8d71d,Kelly,Kobold,Blood Red,66.0,135.0,,Orthodox,19,3,1,False
http://www.ufcstats.com/fighter-details/99bd87a300079ed9,Erik,Koch,Phoenix,70.0,170.0,71.0,Southpaw,16,6,0,False
http://www.ufcstats.com/fighter-details/6d8ef8706781c49e,Sokun,Koh,,73.0,205.0,,,4,1,0,False
http://www.ufcstats.com/fighter-details/44c233770075cea1,Shingo,Kohara,,66.0,135.0,,,1,0,0,False
http://www.ufcstats.com/fighter-details/13c4313ed0f744f3,Brad,Kohler,,69.0,220.0,,Orthodox,12,15,0,False
http://www.ufcstats.com/fighter-details/5717efc6f271cd52,Charlie,Kohler,,69.0,155.0,,Orthodox,8,4,1,False
http://www.ufcstats.com/fighter-details/b76ed59283d3559c,Tsuyoshi,Kohsaka,TK,71.0,225.0,,Orthodox,27,19,2,False
http://www.ufcstats.com/fighter-details/5f6038bcdb95e3e4,John,Kolosci,,71.0,185.0,,Orthodox,15,9,0,False
http://www.ufcstats.com/fighter-details/1fe7adb23b3eedfb,Yuki,Kondo,,71.0,183.0,,Southpaw,60,33,9,False
http://www.ufcstats.com/fighter-details/a851c35f58199231,Syuri,Kondo,,64.0,115.0,66.0,Orthodox,6,3,0,False
http://www.ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick,Kongo,,76.0,240.0,82.0,Orthodox,27,10,2,False
http://www.ufcstats.com/fighter-details/dd39f1ca787a3d9d,Andrei,Kopylov,,74.0,265.0,,Orthodox,6,11,0,False
http://www.ufcstats.com/fighter-details/9d83f6da776ff7d6,Roman,Kopylov,,72.0,185.0,75.0,Southpaw,8,1,0,False
http://www.ufcstats.com/fighter-details/aee885b8ca29ab4f,Andrey,Koreshkov,Spartan,72.0,170.0,,,19,2,0,False
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,Josh,Koscheck,,70.0,170.0,73.0,Orthodox,17,11,0,False
http://www.ufcstats.com/fighter-details/bc8f6b42767e28df,Naoyuki,Kotani,,68.0,155.0,66.0,Southpaw,34,14,7,False
http://www.ufcstats.com/fighter-details/a68d57ae177a5815,Ilya,Kotau,,,170.0,,,1,2,0,False
http://www.ufcstats.com/fighter-details/c6becb722706c7d8,Iouri,Kotchkine,,74.0,235.0,,Orthodox,7,4,1,False
http://www.ufcstats.com/fighter-details/8fbcd82bf7f352bf,Matt,Kovacs,300,72.0,244.0,,Orthodox,12,16,0,False
http://www.ufcstats.com/fighter-details/ad0e42800a0d8977,Marcus,Kowal,,,135.0,,,3,1,1,False
http://www.ufcstats.com/fighter-details/d7c3816669784109,Karolina,Kowalkiewicz,,63.0,115.0,64.0,Orthodox,12,6,0,False
http://www.ufcstats.com/fighter-details/fc36e2352dccf2a4,Steve,Kozola,,,155.0,,,8,0,0,False
http://www.ufcstats.com/fighter-details/714e1e0681ddb703,Derrick,Krantz,D-Rock,70.0,170.0,72.0,Orthodox,22,12,0,False
http://www.ufcstats.com/fighter-details/8f6a18831a120817,James,Krause,The,74.0,170.0,73.0,Orthodox,26,9,0,False
http://www.ufcstats.com/fighter-details/a01e84abefd85ec0,Pascal,Krauss,Panzer,73.0,170.0,,Orthodox,11,2,0,False
http://www.ufcstats.com/fighter-details/db05271715bb4874,Rene,Kronvold,,68.0,170.0,,Orthodox,5,1,0,False
http://www.ufcstats.com/fighter-details/6071d786f6187810,Jorgen,Kruth,The Last Viking,74.0,205.0,,,5,0,0,False
http://www.ufcstats.com/fighter-details/1091d4d957141094,Nikita,Krylov,The Miner,75.0,205.0,77.0,Orthodox,27,7,0,False
http://www.ufcstats.com/fighter-details/487c170da059857d,Junya,Kudo,,,135.0,,Orthodox,10,7,2,False
http://www.ufcstats.com/fighter-details/a272656ad662ac53,John,Kuhner,,,170.0,,,1,2,0,False
http://www.ufcstats.com/fighter-details/b7f38813485745da,Michael,Kuiper,,72.0,185.0,73.0,Orthodox,15,5,0,False
http://www.ufcstats.com/fighter-details/706f8e2b34e8e18b,Anton,Kuivanen,,68.0,155.0,72.0,Orthodox,24,10,0,False
http://www.ufcstats.com/fighter-details/4e77d070239699e2,Maiju,Kujala,,,135.0,,,6,3,0,False
http://www.ufcstats.com/fighter-details/e2ccd9a9ace60de7,Aleksei,Kunchenko,,68.0,170.0,70.0,Orthodox,20,2,0,False
http://www.ufcstats.com/fighter-details/782a2a17d3e38fdf,Keigo,Kunihara,,72.0,235.0,,Orthodox,3,2,0,False
http://www.ufcstats.com/fighter-details/71df36d6d8cf0d74,Kiichi,Kunimoto,Strasser,70.0,170.0,71.0,Orthodox,18,7,2,False
http://www.ufcstats.com/fighter-details/3143bf892608139a,Yana,Kunitskaya,,66.0,135.0,68.0,Orthodox,12,5,0,False
http://www.ufcstats.com/fighter-details/6905d45bd71b50a9,Leo,Kuntz,The Lion,70.0,155.0,,Orthodox,18,4,1,False
http://www.ufcstats.com/fighter-details/b6a73e6f11a8835c,Ramazan,Kuramagomedov,,72.0,185.0,,Orthodox,6,0,0,False
http://www.ufcstats.com/fighter-details/032b65d5fff611b2,Tsuyoshi,Kurihara,,70.0,185.0,,Orthodox,10,8,2,False
http://www.ufcstats.com/fighter-details/4c78fc005a53831d,Eldari,Kurtanidze,,66.0,235.0,,Orthodox,0,1,0,False
http://www.ufcstats.com/fighter-details/b490def93478ae29,Kyle,Kurtz,,,170.0,,,7,5,0,False
http://www.ufcstats.com/fighter-details/843dd76c50cae0f6,Lina,Kvokov,,69.0,135.0,,Orthodox,0,3,0,False
http://www.ufcstats.com/fighter-details/2545c7f47a65bca3,Kaleo,Kwan,Leo Boy,67.0,155.0,,,11,16,0,False
http://www.ufcstats.com/fighter-details/849d15ed7e3a0e97,Jarrod,Kwitty,,68.0,185.0,,,2,2,0,False
http://www.ufcstats.com/fighter-details/56b8b24f65f9f057,Mike,Kyle,MAK,76.0,205.0,77.0,Orthodox,22,14,1,False
http://www.ufcstats.com/fighter-details/b3fb8d2293e17a59,Achmed,Labasanov,,75.0,215.0,,Orthodox,7,4,0,False
http://www.ufcstats.com/fighter-details/5108b169b5fe1f86,Josh,LaBerge,,70.0,145.0,,,11,6,0,False
http://www.ufcstats.com/fighter-details/4fe1d105af549845,Jeremiah,Labiano,The Kid,70.0,135.0,,,11,5,0,False
http://www.ufcstats.com/fighter-details/eb84192d1a97f69e,Kemran,Lachinov,,,170.0,,,3,2,0,False
http://www.ufcstats.com/fighter-details/d4691518d012b9e7,Aspen,Ladd,,66.0,135.0,66.0,Orthodox,9,1,0,False
http://www.ufcstats.com/fighter-details/4c7781da8c6cae93,Ryan,LaFlare,,73.0,170.0,74.0,Southpaw,14,3,0,False
http://www.ufcstats.com/fighter-details/b40e65d71a8d4ce5,Ben,Lagman,Bad News,74.0,185.0,,,6,5,0,False
http://www.ufcstats.com/fighter-details/9f755fb04cc21499,Noad,Lahat,Neo,69.0,145.0,69.0,Orthodox,11,2,0,False
http://www.ufcstats.com/fighter-details/e5ca2bc2451a5956,Tina,Lahdemaki,Jelly Bean,62.0,115.0,,Orthodox,5,1,0,False
http://www.ufcstats.com/fighter-details/c7e9d15cfce52f1d,Tim,Lajcik,The Bohemian,73.0,225.0,,Orthodox,7,6,1,False
http://www.ufcstats.com/fighter-details/7d06092326c52528,Todd,Lally,,67.0,145.0,,Orthodox,2,1,0,False
http://www.ufcstats.com/fighter-details/e62ce041bb7aeb1f,Sean,Lally,The Unpredictable One,72.0,170.0,,Orthodox,7,3,0,False
http://www.ufcstats.com/fighter-details/3974fa35c917af1d,Ricardo,Lamas,The Bully,68.0,145.0,71.0,Orthodox,19,8,0,False
http://www.ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason,Lambert,The Punisher,75.0,185.0,75.0,Orthodox,26,13,0,False
http://www.ufcstats.com/fighter-details/7e062824c175f975,Jose,Landi-Jons,Pele,71.0,170.0,,Orthodox,29,16,0,False
http://www.ufcstats.com/fighter-details/583ee11abddfc581,Nate,Landwehr,The Train,69.0,145.0,72.0,Orthodox,14,3,0,False
http://www.ufcstats.com/fighter-details/be9bdec19b7e9ffe,Austen,Lane,,78.0,245.0,,Orthodox,2,1,0,False
http://www.ufcstats.com/fighter-details/d73e856f150744b2,Aaron,Lanfranco,,,155.0,,,5,1,0,False
http://www.ufcstats.com/fighter-details/09422812370fbdfe,Jeremy,Lang,,71.0,205.0,,Southpaw,21,2,0,False
http://www.ufcstats.com/fighter-details/b8980dd7e8fc5976,Lionel,Lanham,,,205.0,,,5,1,0,False
http://www.ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Lina,Lansberg,Elbow Queen,67.0,135.0,65.0,Orthodox,10,5,0,False
http://www.ufcstats.com/fighter-details/8b1ed83b02303075,Taylor,Lapilus,Double Impact,66.0,135.0,73.0,Southpaw,11,2,0,False
http://www.ufcstats.com/fighter-details/c03a5022f8439f2a,Chad,Laprise,The Disciple,70.0,170.0,71.0,Orthodox,13,4,0,False
http://www.ufcstats.com/fighter-details/f3a853544e4413c4,Anthony,Lapsley,The Recipe,69.0,170.0,,Southpaw,23,7,0,False
http://www.ufcstats.com/fighter-details/cd2e5a390821fb48,TJ,Laramie,The Truth,66.0,145.0,,,11,3,0,False
http://www.ufcstats.com/fighter-details/49efbdc6c9f650c4,Icho,Larenas,,75.0,235.0,,Orthodox,6,5,0,False
http://www.ufcstats.com/fighter-details/9450848a71d53776,Lorenz,Larkin,The Monsoon,71.0,170.0,72.0,Orthodox,18,6,0,False
http://www.ufcstats.com/fighter-details/c3bd649a9194e50c,Jeremy,Larsen,,70.0,145.0,70.0,Orthodox,8,5,0,False
http://www.ufcstats.com/fighter-details/5eedbf1e9601be35,Brock,Larson,,71.0,170.0,71.0,Southpaw,42,10,0,False
http://www.ufcstats.com/fighter-details/7107e53ebd7435fb,Ryan,Larson,,,170.0,,,6,2,0,False
http://www.ufcstats.com/fighter-details/b0826525fa17231d,Bobby,Lashley,,75.0,255.0,78.0,Orthodox,15,2,0,False
http://www.ufcstats.com/fighter-details/e9a3aeb207578eea,Ilir,Latifi,The Sledgehammer,70.0,205.0,73.0,Orthodox,15,8,0,False
http://www.ufcstats.com/fighter-details/5898357a45a73674,Sione,Latu,,72.0,215.0,,,1,0,0,False
http://www.ufcstats.com/fighter-details/ec664422b22d9787,Jenel,Lausa,,65.0,125.0,68.0,Orthodox,7,5,0,False
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,,70.0,155.0,71.0,Orthodox,28,16,0,False
http://www.ufcstats.com/fighter-details/4c8d6fde2dde07c4,Dan,Lauzon,The Upgrade,70.0,155.0,,Orthodox,17,6,0,False
http://www.ufcstats.com/fighter-details/5449dcccd972ff83,Chatt,Lavender,,68.0,170.0,,,9,7,0,False
http://www.ufcstats.com/fighter-details/a571770c4016736f,Muhammed,Lawal,King Mo,72.0,205.0,78.0,Southpaw,21,6,0,False
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,Ruthless,71.0,170.0,74.0,Southpaw,28,14,0,False
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,Filthy,72.0,205.0,74.0,Southpaw,10,6,0,False
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,Justin,Lawrence,The American Kidd,68.0,145.0,67.0,Orthodox,10,4,0,False
http://www.ufcstats.com/fighter-details/ce039df1994b18f0,Lance,Lawrence,,73.0,145.0,74.0,Orthodox,4,1,0,False
http://www.ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie,Lawrence,The Heat,68.0,135.0,,,5,1,0,False
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,,72.0,185.0,,Orthodox,9,5,0,False
http://www.ufcstats.com/fighter-details/777dea713da2441d,Valmir,Lazaro,Bidu,72.0,155.0,73.0,Orthodox,15,5,0,False
http://www.ufcstats.com/fighter-details/49ee5024966efc0d,Mounir,Lazzez,The Sniper,73.0,170.0,76.0,Orthodox,10,1,0,False
